NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month
3077980,2022-06-15,2022-06-15,15:55:29,16:07:00,30223.0,2624000.0,"11,517",159.9,157.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080334,2022-06-16,2022-06-16,13:01:27,13:06:00,12633.0,2777000.0,"4,550",160.2,157.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 5,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079535,2022-06-16,2022-06-16,08:34:27,08:40:03,14618.0,2610000.0,"5,600",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3082687,2022-06-17,2022-06-17,12:08:28,12:16:00,17690.0,2348000.0,"7,533",159.8,157.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 8,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3083805,2022-06-17,2022-06-17,15:56:29,16:00:03,7490.0,2100000.0,"3,567",158.1,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079379,2022-06-16,2022-06-16,08:13:27,08:15:03,3200.0,2000000.0,"1,600",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3081727,2022-06-16,2022-06-16,17:32:30,17:35:02,6080.0,2400000.0,"2,533",160.8,158.4,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079465,2022-06-16,2022-06-16,08:25:27,08:30:03,13290.0,2889000.0,"4,600",159.6,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080364,2022-06-16,2022-06-16,13:12:27,13:17:00,10312.0,2266000.0,"4,550",158.0,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 5,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080571,2022-06-16,2022-06-16,14:39:28,14:53:00,35293.0,2608000.0,"13,533",162.0,159.6,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 14,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3081406,2022-06-16,2022-06-16,16:57:29,17:17:01,47737.0,2444000.0,"19,533",158.0,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 20,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3082719,2022-06-17,2022-06-17,12:18:28,12:39:00,67622.0,3293000.0,"20,533",160.7,157.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 21,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3078201,2022-06-15,2022-06-15,16:27:29,16:35:02,15042.0,1992000.0,"7,550",157.6,155.9,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079221,2022-06-16,2022-06-16,07:49:25,08:39:01,225380.0,4544000.0,"49,600",159.6,156.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 50,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080266,2022-06-16,2022-06-16,12:23:27,12:25:00,3255.0,2100000.0,"1,550",159.9,157.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3084262,2022-06-17,2022-06-17,16:47:29,18:37:08,683123.0,6230000.0,"109,650",162.0,159.8,A,1,A1,ascending,Hengelo,Hengelo-Noord,Hengelo,Duitse grens,defective truck (s),VWM 8,Defective Truck(s),Defective Truck,Incident (Stranded Vehicle),Incident,7
3080271,2022-06-16,2022-06-16,12:26:27,12:41:00,51270.0,3524000.0,"14,550",159.9,157.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,objects on the road,VWM 1,Objects on the Road,Load on the Road,Incident (Obstacle on the Road),Incident,7
3080846,2022-06-16,2022-06-16,15:52:28,15:54:00,3067.0,2000000.0,"1,533",158.5,156.5,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3083296,2022-06-17,2022-06-17,14:35:28,14:40:02,9610.0,2104000.0,"4,567",158.0,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 5,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3083994,2022-06-17,2022-06-17,16:17:29,16:20:02,5785.0,2269000.0,"2,550",162.1,159.8,A,15,A15,ascending,Elst,Ressen,Gorinchem,Nijmegen,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3084173,2022-06-17,2022-06-17,16:36:29,16:38:00,3337.0,2200000.0,"1,517",162.1,159.9,A,1,A1,ascending,Hengelo,Hengelo-Noord,Hengelo,Duitse grens,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3084267,2022-06-17,2022-06-17,16:47:29,16:52:00,6202.0,1373000.0,"4,517",157.6,156.3,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3082382,2022-06-17,2022-06-17,09:22:27,09:27:00,11323.0,2489000.0,"4,550",158.2,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3083578,2022-06-17,2022-06-17,15:27:29,15:29:01,3220.0,2100000.0,"1,533",158.2,156.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3081268,2022-06-16,2022-06-16,16:43:29,16:52:01,19547.0,2291000.0,"8,533",158.1,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3082389,2022-06-17,2022-06-17,09:28:27,09:31:00,5195.0,2037000.0,"2,550",157.9,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3083834,2022-06-17,2022-06-17,16:00:28,16:04:01,7810.0,2200000.0,"3,550",158.5,156.3,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3078576,2022-06-15,2022-06-15,17:19:30,17:22:00,6137.0,2455000.0,"2,500",160.4,157.9,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079327,2022-06-16,2022-06-16,08:05:27,08:07:00,3875.0,2500000.0,"1,550",159.6,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080284,2022-06-16,2022-06-16,12:34:27,12:39:00,10692.0,2350000.0,"4,550",160.4,157.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 5,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080598,2022-06-16,2022-06-16,14:53:28,14:58:00,10072.0,2222000.0,"4,533",157.9,155.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 5,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3082165,2022-06-16,2022-06-16,18:43:28,18:45:02,2350.0,1500000.0,"1,567",157.6,156.1,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3082804,2022-06-17,2022-06-17,12:42:28,12:48:00,12727.0,2300000.0,"5,533",158.1,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 6,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3078493,2022-06-15,2022-06-15,17:08:29,17:15:01,15848.0,2426000.0,"6,533",158.1,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080294,2022-06-16,2022-06-16,12:43:27,12:49:00,13395.0,2414000.0,"5,550",158.1,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 6,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080955,2022-06-16,2022-06-16,16:06:29,16:10:00,7383.0,2100000.0,"3,517",158.0,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3081597,2022-06-16,2022-06-16,17:18:29,17:45:01,81912.0,3087000.0,"26,533",157.8,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 27,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3083752,2022-06-17,2022-06-17,15:49:28,15:56:01,15513.0,2368000.0,"6,550",157.9,155.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079341,2022-06-16,2022-06-16,08:07:27,08:09:00,3875.0,2500000.0,"1,550",159.6,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080699,2022-06-16,2022-06-16,15:29:28,15:32:00,5667.0,2237000.0,"2,533",158.2,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3083088,2022-06-17,2022-06-17,13:54:28,14:11:00,39442.0,2386000.0,"16,533",158.0,155.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 17,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079425,2022-06-16,2022-06-16,08:19:27,08:21:00,6355.0,4100000.0,"1,550",159.7,155.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080613,2022-06-16,2022-06-16,14:58:28,15:01:00,5320.0,2100000.0,"2,533",158.0,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3081049,2022-06-16,2022-06-16,16:17:29,16:19:00,3185.0,2100000.0,"1,517",158.2,156.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3081367,2022-06-16,2022-06-16,16:52:29,16:57:01,9460.0,2087000.0,"4,533",158.3,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3081608,2022-06-16,2022-06-16,17:18:29,17:23:02,6245.0,1373000.0,"4,550",157.6,156.3,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3078426,2022-06-15,2022-06-15,16:58:29,17:06:00,15357.0,2043000.0,"7,517",160.4,158.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080310,2022-06-16,2022-06-16,12:50:27,12:53:00,5765.0,2261000.0,"2,550",158.0,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3081779,2022-06-16,2022-06-16,17:38:29,17:41:02,6120.0,2400000.0,"2,550",160.7,158.3,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3082430,2022-06-17,2022-06-17,10:08:27,11:43:00,283993.0,3004000.0,"94,550",157.9,155.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 95,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3083339,2022-06-17,2022-06-17,14:43:28,15:27:01,114793.0,2636000.0,"43,550",158.0,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 44,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3078777,2022-06-15,2022-06-15,17:47:29,17:51:00,5330.0,1516000.0,"3,517",157.6,156.1,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080315,2022-06-16,2022-06-16,12:53:27,12:55:02,3325.0,2100000.0,"1,583",158.7,156.6,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080719,2022-06-16,2022-06-16,15:32:28,15:34:00,3220.0,2100000.0,"1,533",158.3,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3081854,2022-06-16,2022-06-16,17:46:29,17:49:01,5067.0,2000000.0,"2,533",158.2,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3078600,2022-06-15,2022-06-15,17:22:29,17:29:01,17480.0,2676000.0,"6,533",160.8,158.1,N,2,N2,ascending,Eindhoven-Centrum,Meerhoven-Zuid,Batadorp,Leenderheide,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3079521,2022-06-16,2022-06-16,08:32:28,08:34:00,3220.0,2100000.0,"1,533",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3080896,2022-06-16,2022-06-16,15:58:29,16:05:00,16577.0,2544000.0,"6,517",158.3,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070805,2022-06-10,2022-06-10,15:39:29,15:48:00,12738.0,1496000.0,"8,517",157.6,156.3,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070891,2022-06-10,2022-06-10,15:49:29,15:55:03,14058.0,2525000.0,"5,567",157.6,155.4,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3069642,2022-06-09,2022-06-09,18:46:28,19:02:00,37905.0,2440000.0,"15,533",157.6,155.9,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070268,2022-06-10,2022-06-10,13:33:28,13:37:00,8310.0,2352000.0,"3,533",158.2,155.6,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070651,2022-06-10,2022-06-10,15:21:28,15:23:00,3067.0,2000000.0,"1,533",158.2,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070742,2022-06-10,2022-06-10,15:32:29,16:11:02,102808.0,2667000.0,"38,550",158.3,156.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 39,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070116,2022-06-10,2022-06-10,12:27:28,12:34:00,14017.0,2145000.0,"6,533",158.2,156.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 7,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070213,2022-06-10,2022-06-10,13:09:28,13:28:00,53587.0,2891000.0,"18,533",157.9,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 19,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070131,2022-06-10,2022-06-10,12:34:28,12:42:00,17917.0,2378000.0,"7,533",157.9,155.6,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 8,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3069610,2022-06-09,2022-06-09,18:32:29,18:43:00,24967.0,2374000.0,"10,517",157.6,155.5,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 11,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070151,2022-06-10,2022-06-10,12:42:28,12:45:02,5288.0,2060000.0,"2,567",158.1,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070333,2022-06-10,2022-06-10,14:10:29,15:20:03,185597.0,2668000.0,"69,567",158.1,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 70,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070626,2022-06-10,2022-06-10,15:17:29,15:31:03,30308.0,2234000.0,"13,567",157.6,156.3,A,59,A59,ascending,Oss-Oost,Paalgraven,'s-Hertogenbosch,Oss,rush hour traffic jam (no cause reported),VWM 14,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070159,2022-06-10,2022-06-10,12:46:28,12:50:03,9322.0,2601000.0,"3,583",158.9,156.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070250,2022-06-10,2022-06-10,13:28:28,13:33:00,10145.0,2238000.0,"4,533",157.8,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 5,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070041,2022-06-10,2022-06-10,11:37:28,11:53:00,35878.0,2310000.0,"15,533",158.0,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 16,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
3070174,2022-06-10,2022-06-10,12:54:28,12:57:00,5630.0,2222000.0,"2,533",158.4,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7
2947780,2022-03-02,2022-03-02,16:48:34,16:53:00,14498.0,3270000.0,"4,433",159.7,156.3,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
2947708,2022-03-02,2022-03-02,16:25:33,16:28:01,6642.0,2693000.0,"2,467",160.9,158.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
2947721,2022-03-02,2022-03-02,16:29:34,16:31:01,4785.0,3300000.0,"1,450",160.8,157.5,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
2946914,2022-03-01,2022-03-01,08:40:32,08:55:39,32495.0,2150000.0,"15,117",161.7,159.5,A,15,A15,ascending,Elst,Ressen,Gorinchem,Nijmegen,accident (len),VWM 3,Accidents,Accident,Accident,Accident,8
2947110,2022-03-01,2022-03-01,16:19:31,16:31:00,29370.0,2558000.0,"11,483",159.7,157.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 11,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
2947728,2022-03-02,2022-03-02,16:31:34,16:33:00,5160.0,3600000.0,"1,433",161.0,157.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
2947764,2022-03-02,2022-03-02,16:41:34,16:45:02,13077.0,3772000.0,"3,467",161.0,157.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
2947132,2022-03-01,2022-03-01,16:33:31,16:38:00,9715.0,2167000.0,"4,483",158.2,156.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
2947186,2022-03-01,2022-03-01,16:59:31,17:02:01,5500.0,2200000.0,"2,500",159.9,157.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
2952264,2022-03-08,2022-03-08,18:00:34,18:02:03,5043.0,3400000.0,"1,483",160.3,156.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
2953609,2022-03-10,2022-03-10,16:19:35,16:25:02,12535.0,2300000.0,"5,450",160.4,157.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8
