NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month,route
2966862,2022-03-29,2022-03-29,08:12:31,08:25:02,37800.0,3020000.0,"12,517",159.6,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 13,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8,E-A
2970177,2022-03-31,2022-03-31,09:31:30,09:33:00,3300.0,2200000.0,"1,500",160.6,158.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8,E-A
2970157,2022-03-31,2022-03-31,09:25:30,09:30:02,11800.0,2603000.0,"4,533",161.1,158.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,8,E-A
3020989,2022-05-12,2022-05-12,08:04:26,08:06:01,5858.0,3700000.0,"1,583",159.6,155.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3021085,2022-05-12,2022-05-12,08:14:26,08:16:00,3447.0,2200000.0,"1,567",159.8,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3016751,2022-05-10,2022-05-10,08:14:27,08:17:02,6463.0,2502000.0,"2,583",159.6,157.0,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3016842,2022-05-10,2022-05-10,08:24:26,08:31:00,19825.0,3019000.0,"6,567",159.2,156.7,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3018413,2022-05-10,2022-05-10,18:10:28,18:24:00,36020.0,2662000.0,"13,533",161.0,158.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 14,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3021008,2022-05-12,2022-05-12,08:06:26,09:16:02,302887.0,4352000.0,"69,600",159.7,156.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 70,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3016672,2022-05-10,2022-05-10,08:04:26,08:09:00,12963.0,2839000.0,"4,567",159.4,157.3,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3021392,2022-05-12,2022-05-12,08:48:27,08:51:02,6458.0,2500000.0,"2,583",159.8,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3016605,2022-05-10,2022-05-10,07:56:26,07:58:00,4387.0,2800000.0,"1,567",159.7,156.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3018929,2022-05-11,2022-05-11,08:24:26,08:26:00,3760.0,2400000.0,"1,567",159.3,156.9,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3020861,2022-05-12,2022-05-12,07:50:26,07:53:00,7747.0,3018000.0,"2,567",159.7,156.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3021311,2022-05-12,2022-05-12,08:39:27,08:41:01,3760.0,2400000.0,"1,567",159.6,157.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3016526,2022-05-10,2022-05-10,07:43:25,08:43:01,320368.0,5375000.0,"59,600",159.6,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 60,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3016625,2022-05-10,2022-05-10,07:58:26,08:00:04,3267.0,2000000.0,"1,633",157.8,155.8,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3016824,2022-05-10,2022-05-10,08:22:27,08:24:00,3100.0,2000000.0,"1,550",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3042574,2022-05-24,2022-05-24,08:08:26,08:10:03,3718.0,2300000.0,"1,617",160.1,157.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3040166,2022-05-23,2022-05-23,07:54:26,07:57:00,5903.0,2300000.0,"2,567",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3040192,2022-05-23,2022-05-23,07:57:26,08:01:00,11635.0,3262000.0,"3,567",159.2,156.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3042323,2022-05-24,2022-05-24,07:37:25,08:35:03,238457.0,4137000.0,"57,633",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 58,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3033960,2022-05-19,2022-05-19,08:22:27,09:10:03,150252.0,3157000.0,"47,600",159.5,156.3,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 48,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3031462,2022-05-18,2022-05-18,07:50:25,08:06:03,49365.0,3158000.0,"15,633",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3033918,2022-05-19,2022-05-19,08:17:27,08:22:01,10627.0,2327000.0,"4,567",160.0,157.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3026939,2022-05-16,2022-05-16,08:10:26,08:12:03,4203.0,2600000.0,"1,617",158.5,155.9,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3026765,2022-05-16,2022-05-16,07:47:26,07:53:01,18607.0,3333000.0,"5,583",159.6,156.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3026682,2022-05-16,2022-05-16,07:33:25,07:59:01,85132.0,3325000.0,"25,600",159.7,157.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 26,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3028687,2022-05-17,2022-05-17,07:39:26,07:56:01,50087.0,3020000.0,"16,583",159.5,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 17,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3028865,2022-05-17,2022-05-17,08:00:27,08:02:00,3875.0,2500000.0,"1,550",159.6,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3026812,2022-05-16,2022-05-16,07:54:26,07:57:02,6380.0,2454000.0,"2,600",159.6,157.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3026905,2022-05-16,2022-05-16,08:06:26,08:08:02,3680.0,2300000.0,"1,600",159.6,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3029341,2022-05-17,2022-05-17,08:50:27,08:56:02,15215.0,2725000.0,"5,583",159.7,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3010474,2022-05-04,2022-05-04,15:11:27,15:13:00,3255.0,2100000.0,"1,550",160.7,158.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3015178,2022-05-09,2022-05-09,08:39:27,08:41:00,3255.0,2100000.0,"1,550",158.4,156.3,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3014810,2022-05-09,2022-05-09,07:45:25,07:51:03,22067.0,3917000.0,"5,633",159.6,156.2,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3045837,2022-05-25,2022-05-25,15:25:28,15:27:00,3067.0,2000000.0,"1,533",161.3,159.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3046097,2022-05-25,2022-05-25,15:52:28,15:58:01,12593.0,2269000.0,"5,550",159.9,157.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3052045,2022-05-31,2022-05-31,08:04:27,08:06:03,3200.0,2000000.0,"1,600",160.6,158.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3052017,2022-05-31,2022-05-31,07:59:27,08:04:00,10717.0,2355000.0,"4,550",161.8,159.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9,E-A
3274526,2022-11-15,2022-11-15,08:54:27,08:56:03,3680.0,2300000.0,"1,600",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3274631,2022-11-15,2022-11-15,09:12:29,09:19:01,18413.0,2818000.0,"6,533",159.4,157.3,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3274561,2022-11-15,2022-11-15,08:58:27,09:01:01,9083.0,3539000.0,"2,567",159.7,156.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3274549,2022-11-15,2022-11-15,08:56:27,08:59:03,7280.0,2800000.0,"2,600",159.6,156.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3274259,2022-11-15,2022-11-15,08:23:27,08:30:04,17003.0,2570000.0,"6,617",159.6,157.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3274455,2022-11-15,2022-11-15,08:46:29,08:49:00,5285.0,2100000.0,"2,517",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3274151,2022-11-15,2022-11-15,08:11:27,08:16:02,10612.0,2315000.0,"4,583",159.6,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3276697,2022-11-16,2022-11-16,09:43:41,09:44:35,2520.0,2800000.0,"0,900",158.8,156.0,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3274388,2022-11-15,2022-11-15,08:36:27,08:44:03,21300.0,2803000.0,"7,600",159.6,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3271715,2022-11-14,2022-11-14,07:48:26,08:15:02,94032.0,3535000.0,"26,600",160.5,157.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 27,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3259541,2022-11-07,2022-11-07,07:25:25,07:28:01,7560.0,2908000.0,"2,600",159.5,156.8,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3262543,2022-11-08,2022-11-08,08:40:27,08:42:02,3483.0,2200000.0,"1,583",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3260312,2022-11-07,2022-11-07,08:55:27,09:03:02,36278.0,4784000.0,"7,583",160.2,155.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3258868,2022-11-05,2022-11-05,12:18:27,12:54:52,110980.0,3048000.0,"36,417",161.0,158.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,defective vehicle (s),VWM 6,Defective Vehicle(s),Defective Vehicle,Incident (Stranded Vehicle),Incident,10,E-A
3259621,2022-11-07,2022-11-07,07:36:25,07:41:01,12260.0,2665000.0,"4,600",159.9,157.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3260394,2022-11-07,2022-11-07,09:14:26,09:17:01,5512.0,2134000.0,"2,583",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3262284,2022-11-08,2022-11-08,08:10:27,08:13:02,6717.0,2600000.0,"2,583",159.6,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3259788,2022-11-07,2022-11-07,07:53:26,07:55:02,5120.0,3200000.0,"1,600",160.1,156.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3262049,2022-11-08,2022-11-08,07:47:26,08:13:01,77918.0,3046000.0,"25,583",159.5,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 26,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3267183,2022-11-10,2022-11-10,08:46:27,08:50:02,9118.0,2545000.0,"3,583",159.6,157.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3266629,2022-11-10,2022-11-10,07:43:25,07:45:02,3557.0,2200000.0,"1,617",160.8,158.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3266884,2022-11-10,2022-11-10,08:14:27,08:17:01,5390.0,2100000.0,"2,567",159.6,157.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3264588,2022-11-09,2022-11-09,07:55:27,07:58:02,5683.0,2200000.0,"2,583",159.7,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3266662,2022-11-10,2022-11-10,07:46:27,08:02:02,45493.0,2919000.0,"15,583",159.6,157.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3266831,2022-11-10,2022-11-10,08:07:27,08:10:03,6800.0,2615000.0,"2,600",159.6,157.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3264608,2022-11-09,2022-11-09,07:58:26,08:15:02,52497.0,3162000.0,"16,600",159.6,156.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 17,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3254690,2022-11-03,2022-11-03,07:53:26,08:09:00,44775.0,2876000.0,"15,567",159.7,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 16,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3250085,2022-11-01,2022-11-01,08:14:26,08:18:01,12900.0,3600000.0,"3,583",159.6,156.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3250383,2022-11-01,2022-11-01,08:48:27,08:55:03,16108.0,2441000.0,"6,600",159.6,157.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3250293,2022-11-01,2022-11-01,08:37:27,08:42:02,12322.0,2688000.0,"4,583",159.6,157.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3249738,2022-11-01,2022-11-01,07:43:26,07:45:02,3840.0,2400000.0,"1,600",160.8,158.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3249941,2022-11-01,2022-11-01,08:02:26,08:04:01,3483.0,2200000.0,"1,583",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3249761,2022-11-01,2022-11-01,07:46:27,09:29:00,648475.0,6324000.0,"102,550",159.3,156.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 103,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3254905,2022-11-03,2022-11-03,08:21:27,09:10:03,205753.0,4234000.0,"48,600",159.6,156.7,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 49,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3250147,2022-11-01,2022-11-01,08:21:27,08:24:03,5200.0,2000000.0,"2,600",159.6,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3255085,2022-11-03,2022-11-03,08:40:27,08:43:01,6013.0,2343000.0,"2,567",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3255131,2022-11-03,2022-11-03,08:46:27,08:52:01,15200.0,2731000.0,"5,567",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3297987,2022-11-29,2022-11-29,08:13:29,08:15:02,5735.0,3700000.0,"1,550",159.5,155.8,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3298006,2022-11-29,2022-11-29,08:16:28,08:24:02,33042.0,4367000.0,"7,567",159.7,155.1,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3300158,2022-11-30,2022-11-30,12:48:29,14:01:00,152285.0,2100000.0,"72,517",157.4,155.3,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,traffic jam outside rush hour (no cause reported),VWM 73,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3298075,2022-11-29,2022-11-29,08:25:30,08:27:00,3300.0,2200000.0,"1,500",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3295498,2022-11-28,2022-11-28,07:23:26,07:48:18,78498.0,3157000.0,"24,867",159.2,156.9,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,accident (len),VWM 2,Accidents,Accident,Accident,Accident,10,E-A
3295952,2022-11-28,2022-11-28,08:15:27,08:20:02,11580.0,2527000.0,"4,583",159.7,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3296169,2022-11-28,2022-11-28,08:45:29,08:53:00,17250.0,2295000.0,"7,517",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3295864,2022-11-28,2022-11-28,08:03:28,08:07:00,10000.0,2830000.0,"3,533",159.7,157.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
3295456,2022-11-28,2022-11-28,07:17:26,07:23:01,15355.0,2750000.0,"5,583",161.7,158.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10,E-A
