NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month
3051959,2022-05-31,2022-05-31,07:50:26,08:23:00,74460.0,2286000.0,"32,567",179.1,181.1,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 33,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3052398,2022-05-31,2022-05-31,09:21:27,09:43:00,65222.0,3027000.0,"21,550",164.2,168.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 22,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3050786,2022-05-30,2022-05-30,08:09:27,08:13:00,7455.0,2100000.0,"3,550",164.2,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3051795,2022-05-31,2022-05-31,06:57:24,07:01:00,9618.0,2672000.0,"3,600",164.2,166.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3051799,2022-05-31,2022-05-31,07:02:24,07:05:01,6280.0,2400000.0,"2,617",164.1,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3051059,2022-05-30,2022-05-30,12:00:27,12:07:00,16230.0,2478000.0,"6,550",160.7,163.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 7,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3051804,2022-05-31,2022-05-31,07:05:24,07:08:00,7800.0,3000000.0,"2,600",163.5,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3051066,2022-05-30,2022-05-30,12:09:26,12:16:00,16190.0,2465000.0,"6,567",164.3,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 7,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3050631,2022-05-30,2022-05-30,07:31:25,07:34:00,5880.0,2276000.0,"2,583",164.5,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3050810,2022-05-30,2022-05-30,08:17:27,08:20:02,5265.0,2038000.0,"2,583",164.3,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3053366,2022-05-31,2022-05-31,17:25:29,17:27:01,3373.0,2200000.0,"1,533",163.4,165.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3051084,2022-05-30,2022-05-30,12:33:26,12:36:00,5647.0,2200000.0,"2,567",164.3,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3051816,2022-05-31,2022-05-31,07:13:24,07:21:00,18908.0,2488000.0,"7,600",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3051898,2022-05-31,2022-05-31,07:40:26,08:10:11,85133.0,2862000.0,"29,750",179.9,182.5,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 30,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3052075,2022-05-31,2022-05-31,08:10:27,08:35:06,85770.0,3480000.0,"24,650",175.7,177.9,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 25,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3052076,2022-05-31,2022-05-31,08:10:27,08:14:01,7663.0,2149000.0,"3,567",179.6,181.7,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3052349,2022-05-31,2022-05-31,09:02:27,09:21:00,60200.0,3245000.0,"18,550",164.2,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 19,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3050645,2022-05-30,2022-05-30,07:36:25,07:40:03,8230.0,2265000.0,"3,633",164.2,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3050825,2022-05-30,2022-05-30,08:22:27,08:25:02,5942.0,2300000.0,"2,583",163.5,165.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3051911,2022-05-31,2022-05-31,07:43:26,07:45:02,3520.0,2200000.0,"1,600",176.1,178.3,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3050733,2022-05-30,2022-05-30,07:58:27,08:05:02,17360.0,2637000.0,"6,583",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3052171,2022-05-31,2022-05-31,08:28:28,08:54:00,66647.0,2610000.0,"25,533",180.2,183.0,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 26,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3050659,2022-05-30,2022-05-30,07:41:25,07:55:02,36385.0,2672000.0,"13,617",163.0,165.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 14,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3053400,2022-05-31,2022-05-31,17:29:29,17:31:00,3033.0,2000000.0,"1,517",164.4,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3053502,2022-05-31,2022-05-31,17:41:29,17:44:00,6795.0,2700000.0,"2,517",163.8,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3052103,2022-05-31,2022-05-31,08:15:27,08:18:02,5257.0,2035000.0,"2,583",180.9,182.9,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3051850,2022-05-31,2022-05-31,07:31:25,07:36:00,16305.0,3557000.0,"4,583",173.9,178.3,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3052304,2022-05-31,2022-05-31,08:50:28,09:18:00,91930.0,3339000.0,"27,533",175.9,178.9,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 28,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3050775,2022-05-30,2022-05-30,08:06:27,08:08:00,4495.0,2900000.0,"1,550",163.9,166.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3052124,2022-05-31,2022-05-31,08:18:28,08:28:00,23337.0,2448000.0,"9,533",181.7,183.9,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 10,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3249491,2022-11-01,2022-11-01,06:59:24,07:02:00,7217.0,2776000.0,"2,600",164.4,167.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3249468,2022-11-01,2022-11-01,06:48:23,06:50:02,4455.0,2700000.0,"1,650",176.3,179.0,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3249475,2022-11-01,2022-11-01,06:52:23,06:54:00,5335.0,3300000.0,"1,617",177.4,180.7,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3249545,2022-11-01,2022-11-01,07:16:25,07:28:00,32170.0,2777000.0,"11,583",181.1,183.2,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3249479,2022-11-01,2022-11-01,06:54:23,06:58:01,13165.0,3623000.0,"3,633",177.9,181.3,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3249486,2022-11-01,2022-11-01,06:57:23,06:59:00,3395.0,2100000.0,"1,617",164.4,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3249489,2022-11-01,2022-11-01,06:58:24,07:50:02,285835.0,5536000.0,"51,633",179.1,183.2,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 52,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3273701,2022-11-15,2022-11-15,07:25:25,07:54:01,135333.0,4732000.0,"28,600",180.3,183.1,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 29,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3273966,2022-11-15,2022-11-15,07:54:26,08:01:01,17798.0,2704000.0,"6,583",175.0,177.6,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3271460,2022-11-14,2022-11-14,06:50:23,06:52:00,3718.0,2300000.0,"1,617",164.4,166.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3272335,2022-11-14,2022-11-14,12:59:26,13:01:01,3642.0,2300000.0,"1,583",163.2,165.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3273774,2022-11-15,2022-11-15,07:35:26,07:37:00,3290.0,2100000.0,"1,567",174.3,176.4,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3273842,2022-11-15,2022-11-15,07:43:26,08:20:03,131498.0,3591000.0,"36,617",175.9,177.9,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 37,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274545,2022-11-15,2022-11-15,08:56:27,08:59:02,5425.0,2100000.0,"2,583",175.4,177.5,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274566,2022-11-15,2022-11-15,08:59:27,09:20:02,73810.0,3586000.0,"20,583",175.1,178.0,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 21,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274567,2022-11-15,2022-11-15,08:59:27,09:18:01,40220.0,2166000.0,"18,567",181.1,183.1,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 19,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3271558,2022-11-14,2022-11-14,07:22:25,07:24:00,4117.0,2600000.0,"1,583",162.9,165.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3271560,2022-11-14,2022-11-14,07:23:25,07:25:01,4160.0,2600000.0,"1,600",179.6,182.2,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3271840,2022-11-14,2022-11-14,08:07:27,08:12:00,13797.0,3032000.0,"4,550",179.3,181.3,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3273537,2022-11-15,2022-11-15,06:46:23,07:01:00,40582.0,2776000.0,"14,617",163.9,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 15,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3271658,2022-11-14,2022-11-14,07:42:26,07:44:01,4117.0,2600000.0,"1,583",181.7,184.3,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3271848,2022-11-14,2022-11-14,08:08:27,08:10:02,3325.0,2100000.0,"1,583",175.2,177.3,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274182,2022-11-15,2022-11-15,08:14:27,08:20:03,14795.0,2642000.0,"5,600",176.4,178.6,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274661,2022-11-15,2022-11-15,09:20:28,09:23:01,5443.0,2135000.0,"2,550",180.8,182.9,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3271767,2022-11-14,2022-11-14,07:56:26,08:03:02,23510.0,3562000.0,"6,600",176.1,180.0,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3271957,2022-11-14,2022-11-14,08:20:27,08:27:01,23052.0,3510000.0,"6,567",175.7,178.3,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3271496,2022-11-14,2022-11-14,07:03:24,07:06:00,6427.0,2472000.0,"2,600",164.4,166.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3271505,2022-11-14,2022-11-14,07:06:24,07:31:01,61433.0,2496000.0,"24,617",181.3,183.6,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 25,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3271588,2022-11-14,2022-11-14,07:28:25,07:50:02,80213.0,3711000.0,"21,617",181.4,183.6,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 22,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3272063,2022-11-14,2022-11-14,08:33:28,08:39:01,15667.0,2823000.0,"5,550",175.9,178.1,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3273566,2022-11-15,2022-11-15,06:56:24,07:00:02,8252.0,2271000.0,"3,633",181.7,183.7,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274450,2022-11-15,2022-11-15,08:46:29,08:53:02,15885.0,2425000.0,"6,550",175.9,178.4,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3271508,2022-11-14,2022-11-14,07:07:24,07:09:00,3360.0,2100000.0,"1,600",163.3,165.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3272171,2022-11-14,2022-11-14,08:49:27,08:51:00,3100.0,2000000.0,"1,550",164.4,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274084,2022-11-15,2022-11-15,08:04:27,09:01:00,301075.0,5324000.0,"56,550",175.9,178.6,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 57,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3275546,2022-11-15,2022-11-15,17:16:29,17:42:02,113862.0,4456000.0,"25,550",173.4,175.5,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 26,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3271603,2022-11-14,2022-11-14,07:31:25,07:36:01,11463.0,2492000.0,"4,600",164.4,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3273589,2022-11-15,2022-11-15,07:01:24,07:03:01,3233.0,2000000.0,"1,617",163.2,165.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3275832,2022-11-15,2022-11-15,17:43:28,17:48:01,7877.0,1731000.0,"4,550",178.4,180.2,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274690,2022-11-15,2022-11-15,09:30:28,09:32:00,3987.0,2600000.0,"1,533",176.7,179.3,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3276434,2022-11-16,2022-11-16,08:46:05,09:14:16,129483.0,4594000.0,"28,183",164.0,167.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 28,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3272317,2022-11-14,2022-11-14,11:54:27,11:57:00,5910.0,2318000.0,"2,550",158.2,160.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3272319,2022-11-14,2022-11-14,11:58:26,12:56:01,308650.0,5360000.0,"57,583",158.2,160.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,defective truck (with cleaning up/storage),VWM 2,Defective Truck(s),Defective Truck,Incident (Stranded Vehicle),Incident,10
3271625,2022-11-14,2022-11-14,07:36:25,08:42:02,203727.0,3105000.0,"65,617",164.3,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 66,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3275516,2022-11-15,2022-11-15,17:13:29,17:16:00,5285.0,2100000.0,"2,517",172.6,174.7,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3276404,2022-11-16,2022-11-16,07:55:25,09:14:18,236650.0,3000000.0,"78,883",175.0,178.0,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 79,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3257278,2022-11-04,2022-11-04,08:13:27,08:15:01,3290.0,2100000.0,"1,567",158.0,160.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3259720,2022-11-07,2022-11-07,07:47:26,07:53:01,11725.0,2100000.0,"5,583",164.4,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3259721,2022-11-07,2022-11-07,07:47:26,07:50:02,5288.0,2034000.0,"2,600",181.1,183.1,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3260121,2022-11-07,2022-11-07,08:29:27,08:31:01,3290.0,2100000.0,"1,567",164.1,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3257289,2022-11-04,2022-11-04,08:25:27,08:29:00,8123.0,2288000.0,"3,550",162.1,164.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3259585,2022-11-07,2022-11-07,07:31:25,08:23:01,241352.0,4677000.0,"51,600",170.6,174.0,A,2,A2,descending,Leenderheide/Randweg N2,Leenderheide,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 52,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3258397,2022-11-04,2022-11-04,17:19:28,18:40:47,421013.0,5177000.0,"81,317",170.6,172.7,A,2,A2,descending,Leenderheide/Randweg N2,Leenderheide,Maastricht,Eindhoven,accident (len),VWM 9,Accidents,Accident,Accident,Accident,10
3260134,2022-11-07,2022-11-07,08:31:27,08:34:04,7742.0,2959000.0,"2,617",162.8,165.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3261794,2022-11-08,2022-11-08,07:10:25,07:14:00,8985.0,2507000.0,"3,583",164.9,167.0,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3261840,2022-11-08,2022-11-08,07:19:25,07:47:00,76687.0,2780000.0,"27,583",179.9,183.2,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 28,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
