NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month,route
3079039,2022-06-16,2022-06-16,06:54:23,06:56:00,3718.0,2300000.0,"1,617",164.3,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3080189,2022-06-16,2022-06-16,11:44:27,11:51:00,16495.0,2518000.0,"6,550",179.0,181.2,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 7,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,7,M-E
3080938,2022-06-16,2022-06-16,16:03:28,16:07:00,8047.0,2277000.0,"3,533",162.8,165.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3081268,2022-06-16,2022-06-16,16:43:29,16:52:01,19547.0,2291000.0,"8,533",158.1,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 9,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3082158,2022-06-16,2022-06-16,18:41:28,18:43:00,3373.0,2200000.0,"1,533",177.1,174.9,A,2,A2,ascending,Valkenswaard,Leende,Eindhoven,Maastricht,rush hour traffic jam (no cause reported) with work found in spin,VWM 2,Rush hour traffic jam (no cause reported) with found work in spin,No Cause Reported,Rush,High Intensity,7,M-E
3082389,2022-06-17,2022-06-17,09:28:27,09:31:00,5195.0,2037000.0,"2,550",157.9,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7,M-E
3083308,2022-06-17,2022-06-17,14:37:28,14:39:00,3373.0,2200000.0,"1,533",164.0,166.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,File outside striker (no cause reported),No Cause Reported,Crowd or Busyness,High Intensity,7,M-E
3083495,2022-06-17,2022-06-17,15:15:29,15:50:01,121343.0,3514000.0,"34,533",164.1,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 35,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,7,M-E
3083834,2022-06-17,2022-06-17,16:00:28,16:04:01,7810.0,2200000.0,"3,550",158.5,156.3,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,7,M-E
3079045,2022-06-16,2022-06-16,06:58:24,07:00:01,4365.0,2700000.0,"1,617",164.4,167.1,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,7,M-E
3079740,2022-06-16,2022-06-16,09:02:27,09:07:00,16348.0,3593000.0,"4,550",179.5,184.1,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,7,M-E
3079931,2022-06-16,2022-06-16,09:54:26,10:00:02,26497.0,4732000.0,"5,600",175.9,180.9,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,7,M-E
3080022,2022-06-16,2022-06-16,10:31:27,11:14:00,184402.0,4334000.0,"42,550",164.4,167.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 43,File outside striker (no cause reported),No Cause Reported,Crowd or Busyness,High Intensity,7,M-E
3080284,2022-06-16,2022-06-16,12:34:27,12:39:00,10692.0,2350000.0,"4,550",160.4,157.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 5,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,7,M-E
3080598,2022-06-16,2022-06-16,14:53:28,14:58:00,10072.0,2222000.0,"4,533",157.9,155.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 5,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,7,M-E
3082551,2022-06-17,2022-06-17,11:21:28,11:23:00,3067.0,2000000.0,"1,533",163.7,165.7,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,7,M-E
3082804,2022-06-17,2022-06-17,12:42:28,12:48:00,12727.0,2300000.0,"5,533",158.1,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 6,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3083586,2022-06-17,2022-06-17,15:28:29,15:33:00,10168.0,2251000.0,"4,517",177.6,175.5,A,2,A2,ascending,Valkenswaard,Leende,Eindhoven,Maastricht,rush hour traffic jam (no cause reported) with work found in spin,VWM 5,Rush hour traffic jam (no cause reported) with found work in spin,No Cause Reported,Rush,High Intensity,7,M-E
3078493,2022-06-15,2022-06-15,17:08:29,17:15:01,15848.0,2426000.0,"6,533",158.1,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 7,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3079052,2022-06-16,2022-06-16,07:02:24,07:05:00,5298.0,2038000.0,"2,600",164.6,166.6,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3079490,2022-06-16,2022-06-16,08:29:27,08:41:00,29417.0,2547000.0,"11,550",164.4,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 12,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3080294,2022-06-16,2022-06-16,12:43:27,12:49:00,13395.0,2414000.0,"5,550",158.1,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 6,File outside striker (no cause reported),No Cause Reported,Crowd or Busyness,High Intensity,7,M-E
3080524,2022-06-16,2022-06-16,14:19:28,14:22:00,5417.0,2138000.0,"2,533",164.3,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,File outside striker (no cause reported),No Cause Reported,Crowd or Busyness,High Intensity,7,M-E
3080695,2022-06-16,2022-06-16,15:28:28,15:32:00,8350.0,2363000.0,"3,533",162.8,165.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3080785,2022-06-16,2022-06-16,15:44:28,15:51:00,18472.0,2827000.0,"6,533",164.4,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 7,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3080955,2022-06-16,2022-06-16,16:06:29,16:10:00,7383.0,2100000.0,"3,517",158.0,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3081597,2022-06-16,2022-06-16,17:18:29,17:45:01,81912.0,3087000.0,"26,533",157.8,155.8,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 27,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3083752,2022-06-17,2022-06-17,15:49:28,15:56:01,15513.0,2368000.0,"6,550",157.9,155.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 7,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3078415,2022-06-15,2022-06-15,16:57:29,16:59:00,3185.0,2100000.0,"1,517",164.3,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3079064,2022-06-16,2022-06-16,07:10:24,07:12:00,3520.0,2200000.0,"1,600",164.5,166.7,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3079582,2022-06-16,2022-06-16,08:41:28,08:43:00,3220.0,2100000.0,"1,533",163.8,165.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3080699,2022-06-16,2022-06-16,15:29:28,15:32:00,5667.0,2237000.0,"2,533",158.2,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3082419,2022-06-17,2022-06-17,09:59:27,10:02:00,6430.0,2522000.0,"2,550",163.8,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,7,M-E
3083088,2022-06-17,2022-06-17,13:54:28,14:11:00,39442.0,2386000.0,"16,533",158.0,155.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 17,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,7,M-E
3084108,2022-06-17,2022-06-17,16:29:29,16:56:01,85565.0,3225000.0,"26,533",177.7,175.1,A,2,A2,ascending,Valkenswaard,Leende,Eindhoven,Maastricht,rush hour traffic jam (no cause reported) with work found in spin,VWM 27,Rush hour traffic jam (no cause reported) with found work in spin,No Cause Reported,Rush,High Intensity,7,M-E
3079346,2022-06-16,2022-06-16,08:08:27,09:09:00,269753.0,4455000.0,"60,550",175.9,178.0,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 61,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3079669,2022-06-16,2022-06-16,08:52:27,09:00:04,21733.0,2853000.0,"7,617",164.4,167.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3079845,2022-06-16,2022-06-16,09:23:27,09:26:00,8670.0,3400000.0,"2,550",181.5,184.9,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3080036,2022-06-16,2022-06-16,10:37:27,10:43:00,15145.0,2729000.0,"5,550",176.0,178.0,A,2,A2,descending,Valkenswaard,Leenderheide/Randweg N2,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 6,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3080210,2022-06-16,2022-06-16,11:56:27,11:59:00,6947.0,2724000.0,"2,550",164.6,166.9,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3080613,2022-06-16,2022-06-16,14:58:28,15:01:00,5320.0,2100000.0,"2,533",158.0,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3081048,2022-06-16,2022-06-16,16:17:29,18:17:02,572508.0,4789000.0,"119,550",176.2,173.7,A,2,A2,ascending,Leenderheide/Randweg N2,Valkenswaard,Eindhoven,Maastricht,rush hour traffic jam (no cause reported) with work found in spin,VWM 120,Rush hour traffic jam (no cause reported) with found work in spin,No Cause Reported,Rush,High Intensity,7,M-E
3081049,2022-06-16,2022-06-16,16:17:29,16:19:00,3185.0,2100000.0,"1,517",158.2,156.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3081367,2022-06-16,2022-06-16,16:52:29,16:57:01,9460.0,2087000.0,"4,533",158.3,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3083760,2022-06-17,2022-06-17,15:50:28,16:03:01,27742.0,2210000.0,"12,550",163.2,165.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 13,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3078426,2022-06-15,2022-06-15,16:58:29,17:06:00,15357.0,2043000.0,"7,517",160.4,158.4,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 8,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3079074,2022-06-16,2022-06-16,07:15:24,07:24:00,21737.0,2528000.0,"8,600",164.2,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3079759,2022-06-16,2022-06-16,09:04:27,09:10:00,13062.0,2353000.0,"5,550",163.5,166.0,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3080044,2022-06-16,2022-06-16,10:39:27,10:41:00,3410.0,2200000.0,"1,550",167.0,169.2,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7,M-E
3080308,2022-06-16,2022-06-16,12:49:27,12:51:00,4185.0,2700000.0,"1,550",162.9,165.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3080310,2022-06-16,2022-06-16,12:50:27,12:53:00,5765.0,2261000.0,"2,550",158.0,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 3,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,7,M-E
3080429,2022-06-16,2022-06-16,13:35:28,13:58:00,72598.0,3222000.0,"22,533",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 23,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3080617,2022-06-16,2022-06-16,15:00:28,15:04:00,9198.0,2603000.0,"3,533",165.2,168.0,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3082430,2022-06-17,2022-06-17,10:08:27,11:43:00,283993.0,3004000.0,"94,550",157.9,155.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 95,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,7,M-E
3083339,2022-06-17,2022-06-17,14:43:28,15:27:01,114793.0,2636000.0,"43,550",158.0,156.0,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 44,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3079268,2022-06-16,2022-06-16,07:56:26,08:01:00,9783.0,2142000.0,"4,567",164.2,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 5,Pointed traffic jam (not reported),No Cause Reported,Crowd or Busyness,High Intensity,7,M-E
3079862,2022-06-16,2022-06-16,09:27:27,09:29:00,3875.0,2500000.0,"1,550",164.4,166.9,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7,M-E
3080127,2022-06-16,2022-06-16,11:12:27,11:15:00,7720.0,3027000.0,"2,550",180.2,183.6,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,7,M-E
3080312,2022-06-16,2022-06-16,12:51:27,12:54:00,5707.0,2238000.0,"2,550",164.1,166.3,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3080315,2022-06-16,2022-06-16,12:53:27,12:55:02,3325.0,2100000.0,"1,583",158.7,156.6,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,7,M-E
3080316,2022-06-16,2022-06-16,12:54:27,12:57:00,5610.0,2200000.0,"2,550",164.7,166.9,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3080539,2022-06-16,2022-06-16,14:25:28,14:28:00,5380.0,2124000.0,"2,533",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3080719,2022-06-16,2022-06-16,15:32:28,15:34:00,3220.0,2100000.0,"1,533",158.3,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3081854,2022-06-16,2022-06-16,17:46:29,17:49:01,5067.0,2000000.0,"2,533",158.2,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3082444,2022-06-17,2022-06-17,10:21:27,10:24:00,7695.0,3018000.0,"2,550",164.3,167.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3083252,2022-06-17,2022-06-17,14:28:28,14:36:00,22390.0,2972000.0,"7,533",162.6,165.8,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 8,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,7,M-E
3078437,2022-06-15,2022-06-15,16:59:29,17:08:00,21038.0,2470000.0,"8,517",164.4,166.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 9,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3079187,2022-06-16,2022-06-16,07:42:25,07:46:00,12170.0,3396000.0,"3,583",179.2,182.7,A,2,A2,descending,Maarheeze,Leende,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3080226,2022-06-16,2022-06-16,12:04:27,12:08:00,9280.0,2614000.0,"3,550",167.1,170.1,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3080896,2022-06-16,2022-06-16,15:58:29,16:05:00,16577.0,2544000.0,"6,517",158.3,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3082460,2022-06-17,2022-06-17,10:30:27,11:26:46,188333.0,3344000.0,"56,317",166.9,169.2,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,accident (len),VWM 5,Ongeval(len),Accident,Accident,Accident,7,M-E
3070975,2022-06-10,2022-06-10,15:59:29,16:02:01,5493.0,2168000.0,"2,533",164.3,166.5,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3069831,2022-06-10,2022-06-10,07:24:25,07:39:00,39772.0,2727000.0,"14,583",176.6,180.1,A,2,A2,descending,Leende,Valkenswaard,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 15,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3070176,2022-06-10,2022-06-10,12:55:28,12:57:59,5130.0,2038000.0,"2,517",162.7,160.7,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 3,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3070184,2022-06-10,2022-06-10,12:58:28,13:09:00,29583.0,2809000.0,"10,533",162.3,160.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 11,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3070268,2022-06-10,2022-06-10,13:33:28,13:37:00,8310.0,2352000.0,"3,533",158.2,155.6,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 4,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3070651,2022-06-10,2022-06-10,15:21:28,15:23:00,3067.0,2000000.0,"1,533",158.2,156.2,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 2,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3070742,2022-06-10,2022-06-10,15:32:29,16:11:02,102808.0,2667000.0,"38,550",158.3,156.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 39,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3070584,2022-06-10,2022-06-10,15:10:29,15:14:03,10038.0,2814000.0,"3,567",164.3,167.2,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3070673,2022-06-10,2022-06-10,15:25:29,15:55:02,106168.0,3593000.0,"29,550",163.3,165.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 30,Pointed traffic jam (not reported),No Cause Reported,Rush,High Intensity,7,M-E
3070116,2022-06-10,2022-06-10,12:27:28,12:34:00,14017.0,2145000.0,"6,533",158.2,156.1,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 7,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,7,M-E
3070123,2022-06-10,2022-06-10,12:29:28,12:42:00,29010.0,2315000.0,"12,533",167.0,169.3,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 13,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3070213,2022-06-10,2022-06-10,13:09:28,13:28:00,53587.0,2891000.0,"18,533",157.9,155.9,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 19,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3069420,2022-06-09,2022-06-09,17:52:30,17:57:00,11090.0,2464000.0,"4,500",167.9,165.1,A,2,A2,ascending,De Hogt,Leenderheide,Eindhoven,Maastricht,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3070131,2022-06-10,2022-06-10,12:34:28,12:42:00,17917.0,2378000.0,"7,533",157.9,155.6,A,2,A2,ascending,Batadorp,De Hogt,Eindhoven,Maastricht,traffic jam outside rush hour (no cause reported),VWM 8,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3070605,2022-06-10,2022-06-10,15:14:29,15:17:01,7948.0,3138000.0,"2,533",164.6,167.7,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
3070324,2022-06-10,2022-06-10,14:07:28,14:36:51,91298.0,3107000.0,"29,383",164.6,166.9,A,2,A2,descending,Leenderheide,De Hogt,Maastricht,Eindhoven,accident (len),VWM 2,Ongeval(len),Accident,Accident,Accident,7,M-E
3070421,2022-06-10,2022-06-10,14:36:29,14:38:00,3337.0,2200000.0,"1,517",163.4,165.6,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,File outside striker (no cause reported),No Cause Reported,Rush,High Intensity,7,M-E
3070524,2022-06-10,2022-06-10,14:57:29,14:59:00,3033.0,2000000.0,"1,517",164.4,166.4,A,2,A2,descending,De Hogt,Batadorp,Maastricht,Eindhoven,traffic jam outside rush hour (no cause reported),VWM 2,Off-Peak Traffic Jam (No Cause Reported),No Cause Reported,Rush,High Intensity,7,M-E
