NL Site Number,File Start Date,File End Date,File Start Time,File End Time,File Severity,Average Length,File Duration,Hectometer Head,Hectometer Tail,Route Letter,Route Number,Route Description,Hectometering Direction,Head Road Section From,Head Road Section To,Trajectory From,Trajectory To,Cause Ground Detail,Cause Progression,Cause 1,Cause 2,Cause 3,Cause 4,Month
3010474,2022-05-04,2022-05-04,15:11:27,15:13:00,3255.0,2100000.0,"1,550",160.7,158.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3013148,2022-05-06,2022-05-06,16:06:27,16:27:00,45526.0,2215000.0,"20,550",161.8,163.9,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 21,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3013415,2022-05-06,2022-05-06,16:51:27,16:54:00,5880.0,2306000.0,"2,550",157.0,159.1,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3013776,2022-05-06,2022-05-06,18:29:26,18:32:01,5705.0,2208000.0,"2,583",154.3,156.4,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3013535,2022-05-06,2022-05-06,17:16:28,17:48:00,148082.0,4696000.0,"31,533",153.1,155.4,A,50,A50,descending,Valburg,Tacitusbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 32,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3013662,2022-05-06,2022-05-06,17:42:27,17:45:04,6758.0,2583000.0,"2,617",157.3,160.0,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3015178,2022-05-09,2022-05-09,08:39:27,08:41:00,3255.0,2100000.0,"1,550",158.4,156.3,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3013058,2022-05-06,2022-05-06,15:51:27,15:54:01,5343.0,2082000.0,"2,567",156.9,158.9,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3013687,2022-05-06,2022-05-06,17:48:27,17:59:01,34100.0,3227000.0,"10,567",153.1,157.8,A,50,A50,descending,Valburg,Tacitusbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 11,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3009856,2022-05-03,2022-05-03,16:47:28,17:25:02,182280.0,4852000.0,"37,567",160.8,164.0,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,defective vehicle (s),VWM 12,Defective Vehicle(s),Defective Vehicle,Incident (Stranded Vehicle),Incident,9
3014810,2022-05-09,2022-05-09,07:45:25,07:51:03,22067.0,3917000.0,"5,633",159.6,156.2,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3013720,2022-05-06,2022-05-06,17:59:27,18:01:00,4650.0,3000000.0,"1,550",154.5,157.5,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3013114,2022-05-06,2022-05-06,15:59:28,16:01:00,3067.0,2000000.0,"1,533",159.5,161.5,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3046830,2022-05-25,2022-05-25,17:03:29,17:06:02,5355.0,2100000.0,"2,550",161.2,163.3,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3046923,2022-05-25,2022-05-25,17:10:29,17:14:01,7420.0,2100000.0,"3,533",160.8,162.9,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3045837,2022-05-25,2022-05-25,15:25:28,15:27:00,3067.0,2000000.0,"1,533",161.3,159.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3047596,2022-05-25,2022-05-25,18:18:29,18:20:02,3255.0,2100000.0,"1,550",161.7,163.8,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3044113,2022-05-24,2022-05-24,17:20:29,17:23:01,6187.0,2442000.0,"2,533",161.1,163.5,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3044434,2022-05-24,2022-05-24,17:56:29,18:00:05,10148.0,2819000.0,"3,600",160.6,163.5,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3046787,2022-05-25,2022-05-25,16:59:28,17:02:02,5903.0,2300000.0,"2,567",160.3,162.6,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3046097,2022-05-25,2022-05-25,15:52:28,15:58:01,12593.0,2269000.0,"5,550",159.9,157.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 6,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3052045,2022-05-31,2022-05-31,08:04:27,08:06:03,3200.0,2000000.0,"1,600",160.6,158.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3053041,2022-05-31,2022-05-31,16:46:29,16:48:00,3185.0,2100000.0,"1,517",162.0,164.1,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3052968,2022-05-31,2022-05-31,16:35:29,16:46:02,29663.0,2812000.0,"10,550",160.3,163.0,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 11,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3052017,2022-05-31,2022-05-31,07:59:27,08:04:00,10717.0,2355000.0,"4,550",161.8,159.3,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3053024,2022-05-31,2022-05-31,16:44:29,16:46:02,3410.0,2200000.0,"1,550",160.3,162.5,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3053629,2022-05-31,2022-05-31,17:58:29,18:00:05,6240.0,3900000.0,"1,600",160.2,164.1,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3053638,2022-05-31,2022-05-31,18:00:29,18:18:00,39242.0,2240000.0,"17,517",161.1,163.2,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 18,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,9
3272879,2022-11-14,2022-11-14,16:59:28,17:02:01,5355.0,2100000.0,"2,550",159.9,162.0,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274526,2022-11-15,2022-11-15,08:54:27,08:56:03,3680.0,2300000.0,"1,600",159.7,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274631,2022-11-15,2022-11-15,09:12:29,09:19:01,18413.0,2818000.0,"6,533",159.4,157.3,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3272915,2022-11-14,2022-11-14,17:04:28,17:09:01,13613.0,2992000.0,"4,550",159.8,163.5,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3272947,2022-11-14,2022-11-14,17:09:28,17:12:00,8647.0,3413000.0,"2,533",162.0,165.3,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274561,2022-11-15,2022-11-15,08:58:27,09:01:01,9083.0,3539000.0,"2,567",159.7,156.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3272642,2022-11-14,2022-11-14,16:25:28,16:28:01,6840.0,2682000.0,"2,550",155.1,157.9,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3272648,2022-11-14,2022-11-14,16:26:28,16:28:01,5735.0,3700000.0,"1,550",159.6,163.3,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3273046,2022-11-14,2022-11-14,17:21:29,17:23:02,3255.0,2100000.0,"1,550",161.1,163.2,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274549,2022-11-15,2022-11-15,08:56:27,08:59:03,7280.0,2800000.0,"2,600",159.6,156.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3272460,2022-11-14,2022-11-14,15:54:27,16:18:02,90565.0,3840000.0,"23,583",154.4,156.7,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 24,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274259,2022-11-15,2022-11-15,08:23:27,08:30:04,17003.0,2570000.0,"6,617",159.6,157.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3275612,2022-11-15,2022-11-15,17:21:28,17:28:03,18830.0,2860000.0,"6,583",162.1,164.5,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3275678,2022-11-15,2022-11-15,17:27:28,17:56:03,105048.0,3675000.0,"28,583",160.6,163.9,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 29,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3272662,2022-11-14,2022-11-14,16:28:29,16:32:02,10630.0,2994000.0,"3,550",160.6,163.9,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3273129,2022-11-14,2022-11-14,17:30:28,17:32:00,3220.0,2100000.0,"1,533",161.5,163.6,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274455,2022-11-15,2022-11-15,08:46:29,08:49:00,5285.0,2100000.0,"2,517",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3275185,2022-11-15,2022-11-15,16:38:28,16:59:01,56732.0,2761000.0,"20,550",161.2,163.5,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 21,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3272598,2022-11-14,2022-11-14,16:18:28,16:21:01,5937.0,2328000.0,"2,550",156.1,158.4,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274151,2022-11-15,2022-11-15,08:11:27,08:16:02,10612.0,2315000.0,"4,583",159.6,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3276697,2022-11-16,2022-11-16,09:43:41,09:44:35,2520.0,2800000.0,"0,900",158.8,156.0,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 1,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3274388,2022-11-15,2022-11-15,08:36:27,08:44:03,21300.0,2803000.0,"7,600",159.6,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3270419,2022-11-11,2022-11-11,17:01:28,17:24:00,79388.0,3523000.0,"22,533",159.8,162.0,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 23,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3271715,2022-11-14,2022-11-14,07:48:26,08:15:02,94032.0,3535000.0,"26,600",160.5,157.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 27,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3272624,2022-11-14,2022-11-14,16:23:28,16:25:02,5483.0,3500000.0,"1,567",156.7,160.2,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3256685,2022-11-03,2022-11-03,17:51:27,17:54:01,6930.0,2700000.0,"2,567",162.1,164.8,A,50,A50,descending,Grijsoord,Renkum,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3258114,2022-11-04,2022-11-04,16:26:28,16:29:01,7825.0,3069000.0,"2,550",159.8,163.3,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3258309,2022-11-04,2022-11-04,17:02:28,17:12:03,33408.0,3486000.0,"9,583",158.2,162.6,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 10,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3258025,2022-11-04,2022-11-04,16:12:29,16:16:01,10718.0,3033000.0,"3,533",159.7,163.4,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3259541,2022-11-07,2022-11-07,07:25:25,07:28:01,7560.0,2908000.0,"2,600",159.5,156.8,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3258140,2022-11-04,2022-11-04,16:32:28,16:36:00,9253.0,2619000.0,"3,533",159.7,162.2,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3260665,2022-11-07,2022-11-07,16:05:29,16:07:01,3067.0,2000000.0,"1,533",161.3,163.3,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3262543,2022-11-08,2022-11-08,08:40:27,08:42:02,3483.0,2200000.0,"1,583",159.6,157.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3256719,2022-11-03,2022-11-03,17:54:27,18:02:01,26672.0,3525000.0,"7,567",161.2,164.9,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3260312,2022-11-07,2022-11-07,08:55:27,09:03:02,36278.0,4784000.0,"7,583",160.2,155.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 8,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3256449,2022-11-03,2022-11-03,17:27:27,17:40:04,41438.0,3284000.0,"12,617",160.5,163.9,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 13,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3258868,2022-11-05,2022-11-05,12:18:27,12:54:52,110980.0,3048000.0,"36,417",161.0,158.4,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,defective vehicle (s),VWM 6,Defective Vehicle(s),Defective Vehicle,Incident (Stranded Vehicle),Incident,10
3259621,2022-11-07,2022-11-07,07:36:25,07:41:01,12260.0,2665000.0,"4,600",159.9,157.8,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3256639,2022-11-03,2022-11-03,17:45:27,17:50:03,14720.0,3200000.0,"4,600",161.0,164.2,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 5,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3257031,2022-11-03,2022-11-03,18:46:26,18:50:02,9390.0,2608000.0,"3,600",159.3,162.1,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3260394,2022-11-07,2022-11-07,09:14:26,09:17:01,5512.0,2134000.0,"2,583",159.7,157.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3256373,2022-11-03,2022-11-03,17:19:28,17:26:02,21443.0,3265000.0,"6,567",160.0,163.9,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 7,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3258062,2022-11-04,2022-11-04,16:17:28,16:20:02,5133.0,2000000.0,"2,567",161.6,163.6,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3262284,2022-11-08,2022-11-08,08:10:27,08:13:02,6717.0,2600000.0,"2,583",159.6,157.0,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3259788,2022-11-07,2022-11-07,07:53:26,07:55:02,5120.0,3200000.0,"1,600",160.1,156.9,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3258272,2022-11-04,2022-11-04,16:55:29,16:57:01,4140.0,2700000.0,"1,533",154.5,157.2,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3257798,2022-11-04,2022-11-04,15:33:28,15:55:03,58073.0,2691000.0,"21,583",157.2,160.0,A,50,A50,descending,Heteren,Valburg,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 22,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3262049,2022-11-08,2022-11-08,07:47:26,08:13:01,77918.0,3046000.0,"25,583",159.5,157.1,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 26,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3265001,2022-11-09,2022-11-09,09:29:27,10:14:06,206515.0,4625000.0,"44,650",153.3,155.2,A,50,A50,descending,Valburg,Tacitusbrug,Arnhem,Oss,accident (with cleaning/storage),VWM 14,Accidents,Accident,Accident,Accident,10
3264182,2022-11-08,2022-11-08,18:17:27,18:20:02,5167.0,2000000.0,"2,583",161.1,163.1,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3263850,2022-11-08,2022-11-08,17:29:28,17:31:00,3527.0,2300000.0,"1,533",161.2,163.5,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3263633,2022-11-08,2022-11-08,17:08:28,17:11:01,5670.0,2224000.0,"2,550",159.7,161.7,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3265780,2022-11-09,2022-11-09,17:11:29,17:13:01,3527.0,2300000.0,"1,533",161.1,163.4,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3267183,2022-11-10,2022-11-10,08:46:27,08:50:02,9118.0,2545000.0,"3,583",159.6,157.2,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3269184,2022-11-10,2022-11-10,18:32:26,18:34:01,5067.0,3200000.0,"1,583",159.9,163.1,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3263658,2022-11-08,2022-11-08,17:11:28,17:23:01,42532.0,3682000.0,"11,550",160.7,163.2,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 12,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3266629,2022-11-10,2022-11-10,07:43:25,07:45:02,3557.0,2200000.0,"1,617",160.8,158.6,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 2,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3263773,2022-11-08,2022-11-08,17:22:28,17:25:02,5203.0,2027000.0,"2,567",161.2,163.2,A,50,A50,descending,Renkum,Rijnbrug,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3265701,2022-11-09,2022-11-09,17:01:29,17:05:02,9062.0,2553000.0,"3,550",160.1,162.3,A,50,A50,descending,Renkum,Heteren,Arnhem,Oss,rush hour traffic jam (no cause reported),VWM 4,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3266884,2022-11-10,2022-11-10,08:14:27,08:17:01,5390.0,2100000.0,"2,567",159.6,157.5,A,50,A50,ascending,Valburg,Heteren,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
3264588,2022-11-09,2022-11-09,07:55:27,07:58:02,5683.0,2200000.0,"2,583",159.7,157.5,A,50,A50,ascending,Heteren,Rijnbrug,Oss,Arnhem,rush hour traffic jam (no cause reported),VWM 3,Rush Hour Traffic Jam (No Cause Reported),No Cause Reported,Crowd or Busyness,High Intensity,10
